"data","preco","taxa"
2009-02-20,31.5,-0.021739160815554
2009-02-25,32.25,0.0238095238095238
2009-02-26,32.5,0.00775193798449612
2009-02-27,32.700001,0.00615387692307693
2009-03-02,30.68,-0.0617737289977453
2009-03-03,30.5,-0.0058670143415906
2009-03-04,32.509998,0.0659015737704919
2009-03-05,32.099998,-0.0126115049284224
2009-03-06,31.51,-0.0183800011451713
2009-03-09,31.59,0.00253887654712784
2009-03-10,33.32,0.054764165875277
2009-03-11,33.529999,0.00630249099639845
2009-03-12,34.299999,0.0229645100794665
2009-03-13,34.400002,0.00291553944360176
2009-03-16,33.599998,-0.0232559288804693
2009-03-17,34.599998,0.0297619065334468
2009-03-18,35,0.0115607521133383
2009-03-19,36.32,0.0377142857142857
2009-03-20,36.32,0
2009-03-23,38.970001,0.072962582599119
2009-03-24,38.150002,-0.0210418008457327
2009-03-25,38.330002,0.00471821731490341
2009-03-26,38.18,-0.00391343574675526
2009-03-27,37.049999,-0.0295966736511262
2009-03-30,35.779999,-0.0342780036242377
2009-03-31,35.380001,-0.0111793742643759
2009-04-01,36.599998,0.0344826728523834
2009-04-02,38.400002,0.0491804398459257
2009-04-03,38.5,0.00260411444770236
2009-04-06,38.07,-0.0111688311688312
2009-04-07,37.720001,-0.0091935644864722
2009-04-08,37.599998,-0.0031814156102489
2009-04-09,38.799999,0.0319149219103682
2009-04-13,38.900002,0.00257739697364428
2009-04-14,38.580002,-0.00822622065674959
2009-04-15,37.599998,-0.0254018649351029
2009-04-16,37.799999,0.00531917581484979
2009-04-17,37.349998,-0.0119047886747299
2009-04-20,36.200001,-0.0307897472979784
2009-04-22,35.790001,-0.0113259665379568
2009-04-23,36.509998,0.0201172668310349
2009-04-24,36.599998,0.00246507819584094
2009-04-27,35.709999,-0.024316913897099
2009-04-28,35.799999,0.00252030250686919
2009-04-29,36.91,0.0310056153912182
2009-04-30,36.84,-0.00189650501219163
2009-05-04,40,0.0857763300760042
2009-05-05,40.5,0.0125
2009-05-06,41.049999,0.0135802222222222
2009-05-07,40.259998,-0.0192448482154652
2009-05-08,41.66,0.0347740206047699
2009-05-11,41.299999,-0.00864140662505994
2009-05-12,40.450001,-0.0205810658736335
2009-05-13,39.349998,-0.0271941402424193
2009-05-14,39.52,0.0043202543491871
2009-05-15,38.98,-0.0136639676113362
2009-05-18,40.849998,0.0479732683427399
2009-05-19,41,0.00367201976362399
2009-05-20,41.5,0.0121951219512195
2009-05-21,40.700001,-0.0192770843373494
2009-05-22,41.200001,0.0122850119831692
2009-05-25,41.369999,0.00412616494839405
2009-05-26,42.349998,0.0236886396830708
2009-05-27,42.490002,0.00330587973109226
2009-05-28,43.5,0.0237702507050954
2009-05-29,43.16,-0.00781609195402307
2009-06-01,44.400002,0.0287303521779426
2009-06-02,43.099998,-0.0292793680504789
2009-06-03,41.189999,-0.0443155240981681
2009-06-04,42.48,0.0313183061742729
2009-06-05,42.34,-0.00329566854990568
2009-06-08,42.400002,0.00141714690599899
2009-06-09,42,-0.00943400898896186
2009-06-10,42.349998,0.0083332857142857
2009-06-12,42.240002,-0.0025973082690583
2009-06-15,41.400002,-0.0198863626947744
2009-06-16,40.5,-0.0217391776937595
2009-06-17,39.669998,-0.0204938765432099
2009-06-18,39.349998,-0.00806654943617593
2009-06-19,39.84,0.0124524021576826
2009-06-22,38.200001,-0.0411646335341366
2009-06-23,38.720001,0.0136125650886764
2009-06-24,38.209999,-0.0131715389160243
2009-06-25,39.75,0.0403036126747869
2009-06-26,39.810001,0.00150945911949685
2009-06-29,40.75,0.0236121320368718
2009-06-30,40.09,-0.0161963190184048
2009-07-01,39.060001,-0.0256921676228487
2009-07-02,38.23,-0.0212493850166569
2009-07-03,37.900002,-0.00863191211090757
2009-07-06,36.509998,-0.0366755653469358
2009-07-07,36.150002,-0.0098602032243333
2009-07-08,35.639999,-0.0141079660244555
2009-07-09,35.639999,0
2009-07-10,36.470001,0.0232884967252665
2009-07-13,36.400002,-0.00191935832411967
2009-07-14,36.25,-0.00412093383950915
2009-07-15,37.599998,0.037241324137931
2009-07-16,38,0.0106383516296996
2009-07-17,38.799999,0.0210526052631579
2009-07-20,39.599998,0.0206185314592405
2009-07-21,39.540001,-0.00151507583409481
2009-07-22,39.18,-0.00910472915769519
2009-07-23,40.200001,0.0260337161817254
2009-07-24,40.150002,-0.00124375618796626
2009-07-27,40.099998,-0.00124542957681549
2009-07-28,39.290001,-0.020199427441368
2009-07-29,37.849998,-0.0366506226355148
2009-07-30,38.220001,0.00977550910306532
2009-07-31,38.549999,0.00863417036540622
2009-08-03,39.75,0.0311284314170799
2009-08-04,39.09,-0.0166037735849056
2009-08-05,39.349998,0.0066512663085187
2009-08-06,38.799999,-0.0139771036328896
2009-08-07,39.040001,0.00618561871612412
2009-08-10,39.099998,0.00153680836227445
2009-08-11,37.860001,-0.0317134798830425
2009-08-12,38.700001,0.0221870041683307
2009-08-13,39.299999,0.0155038238887901
2009-08-14,39.099998,-0.00508908409895889
2009-08-17,38.700001,-0.0102301028250692
2009-08-18,38.900002,0.00516798436258439
2009-08-19,39.400002,0.0128534697761712
2009-08-20,39.799999,0.0101522076064869
2009-08-21,40.610001,0.0203518095565781
2009-08-24,40.34,-0.00664863317782222
2009-08-25,40.110001,-0.00570151214675276
2009-08-26,39.869999,-0.00598359496425834
2009-08-27,39.299999,-0.0142964638649728
2009-08-28,39.290001,-0.000254402042096822
2009-08-31,37.529999,-0.0447951630237933
